id,premise,hypothesis,lang_abv,language,label
61d0683d6e,ด้วยภูมิทัศน รูป การเปลี่ยนแปลง การกลับมารวมกันใหม่ และการเลือกสรรอันเหมาะสมสามารถร่วมกันพัฒนาประชากรขึ้นมายังจุดเหนือสุดของสรรมถภาพที่สูงสุด,ระดับการออกกำลังกายที่สูงขึ้นที่ทำให้ประชากรมีแนวโน้มที่จะอยู่รอดได้มากขึ้น,th,Thai,1
d005a26cbe,"Biz yaratıklar, kelimenin tam anlamıyla dünyamızı birleştiriyoruz.",Canlılar bitkiler ve ağaçlar olarak dünyayı oluşturur. Ama bizler sebep olduğumuz etkileri değiştirebiliriz.,tr,Turkish,1
4b4ba7dceb,"Et, bien sûr, la compréhension de la liberté au XVIIIe siècle culmine avec ces deux chefs d’œuvre que sont la Constitution et la Déclaration des droits.",Il est préférable de réserver 6 mois à l'avance.,fr,French,1
cbd295d2d1,เมื่อประชาสังคมปฏิเสธที่จะรับฟัง ความคิดแปลกประหลาดต่างๆ ก็หมดประโยชน์,ความคิดอันบ้าคลั่งโดยส่วนใหญ่ได้รับการเพิกเฉยใส่ในสังคมคิวิไลซ์,th,Thai,1
c45b7d5c2d,"Đó sẽ là tín hiệu để nói dối, Blood nói, trong cùng một giọng nói vô nghĩa; và anh thở dài.",Blood nói rằng sẽ không có bất kỳ dấu hiệu nào được đưa ra và những người khác sẽ phải tự tìm ra nó.,vi,Vietnamese,2
b76107fce2,اختیارات یہ کشش نہیں ہیں.,اختیارات یا تو سخت یا مہنگی ہیں.,ur,Urdu,1
0c78fcc17c,Ben kendi adıma Wolverstone ile aynı fikirdeyim.aslın,Bu konuda Wolverstone'ye tamamen katılıyorum.,tr,Turkish,0
83abad8280,Do amrican nazariye jhande ki hifazaat aur zaban ki azadi aik waqt aapas mai america zindai kai tareqe par ikhtalaf karain gai.,امریکیوں کو جھنڈے سے نفرت ہے,ur,Urdu,2
dba1435a70,"میں نے کبھی نہیں دیکھا اورابھی تک جانتی نہیں کیوں , شاۂد وہ آپ کے کام کے بارے میں جاننے کا اظہار کر رہا تھا۔",مجھے سمجھ نہیں آیا کہ وہ شخص پیر کے دن کیا کر رہا تھا.,ur,Urdu,1
56ff3a1ba8,La chose décente et sensible à faire est d'en informer le président.,Le dire au président serait considéré comme insensible.,fr,French,2
ea68432618,"Гражданите, които са се обадили на полицейското бюро на пристанищната служба, намираща се в СТЦ 5, са били посъветвани да напуснат, ако могат.",Контролните власти накараха хората да напуснат 5 WTC.,bg,Bulgarian,0
c011f4945a,"तुम उस स्वर को वापिस लो! तुमने उस स्वर में बात करने की हिम्मत की! वह रोई, अपनी आकस्मिक उग्रता से उसे चौंकाते हुए.",वह चिल्लाई क्योंकि सज्जन मंदबुद्धि प्रतीत हो रहा था।,hi,Hindi,1
ca91433a01,Πρέπει να κάνεις κάτι για μένα.,Υπάρχει κάτι που θέλω να γίνει.,el,Greek,0
ce45e6277e,"Как и все дары Институту, 100% ваших пожертвований будут использованы непосредственно на цели исследований.",Все деньги вплоть до последнего цента идут на исследовательскую работу в обламти онкологии,ru,Russian,1
589856026a,"Като член на Вътрешния кръг ще получите избрано място по време на Конвенцията и специални покани за вечери, приеми и дейности през цялата седмица.",Членовете на Вътрешния кръг получават различни бонуси.,bg,Bulgarian,0
d69dfe2411,Einige der lexikalischen Einträge des Buches sind fraglich.,Dieses Buch hat verdächtige lexikalische Einträge.,de,German,0
264963d48e,"So hat man ein romantisches Gedicht in lateinischer Sprache, in dem die erste Zeile die Worte für Mann und Frau an den entgegengesetzten Enden der Zeile trägt.",Das romantische lateinische Gedicht bezieht sich in der ersten Zeile auf einen Mann und eine Frau.,de,German,0
519b038290,Estás haciendo una montaña de un grano de arena.,Hacer demasiado de esto lo hará inútil.,es,Spanish,1
ebaccf9a1e,Lakini Wolverstone hangeacha.,Wolverstone haukufika mwisho,sw,Swahili,0
1af42d1159,"Das Büro des Staatsanwalts oder der Richter lehnte es ab, das Gericht der Vereinigten Staaten betreffend die Überwachung der Auslandsgeheimdienste könnte die Beantragung eines FISA-Haftbefehls ablehnen, weil die Agenten einen letzten Anlauf gegen die Strafverfolgung versuchten.","Das FISA-Gericht weist etwa die Hälfte der Haftungsanträge zurück, die sie erhalten.",de,German,1
afd3317a6d,อย่างที่เราต่างรู้กันว่า มีการตีพิมพ์จำนวนมากมายมหาศาลเกี่ยวกับเรื่องที่ต้องอาศัยความเชี่ยวชาญสูง,มีวารสารมากมาย,th,Thai,0
b10277a360,La presencia de Bugsy Siegel y Kid Twist en nuestra historia reciente no significa que seamos personas duras.,Bugsy Siegel y Kid Twist son parte de nuestra historia y eso significa que somos duros.,es,Spanish,2
d3b00667b9,一些设施业主在其施工计划中进行了创新，以缩短停机时间。,有效的库存存储是减少故障时间的主要方法之一。,zh,Chinese,1
9973c1015d,Ως μέλος του Citywide Friends of the Free Library θα λάβετε ένα τριμηνιαίο ενημερωτικό δελτίο που θα σας ενημερώνει για τις εκδηλώσεις της βιβλιοθήκης και νομοθετικά θέματα.,Τα μέλη της Citywide Friends of the Free Library λαμβάνουν ενημερωτικά δελτία τέσσερις φορές τον χρόνο.,el,Greek,0
05bf6e8b22,"La Vida de un Bato Loco, geschrieben von einem Informanten von Linda Katz und erneuert in ihrem Werk, ist ein gutes Beispiel des literarischen Gebrauchs von cale.",Katz fahndet Drogenschmuggel.,de,German,1
038b44a483,Τα τέλη του δέκατου όγδοου αιώνα ήταν πράγματι μία θαυμάσια απλοϊκή εποχή.,Το τέλος του δέκατου όγδοου αιώνα ήταν περίπλοκο.,el,Greek,2
4e22091464,यह बहुत ही ज्यादा खतरनाक है मुझे ऐसा लगता था लेकिन इन सभी दुर्घटनाओं के बाद,यह बहुत सुरक्षित है और कोई समस्या नहीं है।,hi,Hindi,2
715ae448ee,و  هكذا، لدى واحد منهم قصيدة شعرية رومانسية مكتوبة باللغة اللاتينية حيث تتضمن الأبيات الأولى المتاقابلة كلمات خاصة بالرجل و المرأة.,تم ذكر الطيور والنحل في هذه القصيدة اللاتينية ، ولكن لم يتم وصف أي شخص.,ar,Arabic,2
48425ae085,جو ہمیں فوج کے ساتھ چھوڑ دیتا ہے,آرمی ہم سب کو چھوڑ دیا ہے,ur,Urdu,1
352c4f7f76,"[XVIII,4] يشير إلى هيوفوس بمعانيه العامية، الكرات، وليس بالمعنى الحرفي، البيض.",هوفوس تعني الكرات.,ar,Arabic,0
d0eb90848c,Nỗ lực sớm nhất của Trẻ em khi giả vờ cũng bộc lộ thử thách chúng thực hiện nhiệm vụ tách rời ý nghĩ khỏi hiện thực.,Trẻ em không thể tham gia vào việc tạo tin tưởng.,vi,Vietnamese,2
b2b798cf16,"Και στο κοινωνικοδραματικό έργο, οι ευκαιρίες να υποδυθούν και να συντονίσουν διάφορους ρόλους βοηθούν πιθανώς τα παιδιά να κατανοήσουν τις ομοιότητες και τις διαφορές μεταξύ των ανθρώπων όσον αφορά τις επιθυμίες, τις πεποιθήσεις και τα συναισθήματα.",Τα παιδιά δε μπορούν να μάθουν τίποτα.,el,Greek,2
1f9af7fd02,yah shaapit peteekots hai jo aap ka dar bana raha hai.,पेटीकोट की वजह से आप डरपोक हैं।,hi,Hindi,0
ca2b73a0ff,Линда Хардуик Директор развитие,Линда Хардуик Главен изпълнителен директор,bg,Bulgarian,2
3aaaa47369,เลนนี บรูซเริ่มบทแถลงของเขาด้วยวิธีการนี้-- และฉันอ้างอิงจากความทรงจำแย่ --ความต่อเนื่องของอาชญากรรม โรคภัย ความทุกข์ทรมานและความตายที่เกิดขึ้นกับฉันตลอด อัลเบิร์ต ชไวท์เซอร์ และ เจ เอ็ดการ์ ฮูเวอร์ในธุรกิจ,Bruce ขอโทษ,th,Thai,0
c8b824d5e3,"Kolonun üstündeki bir platformda yatar pozisyonda Chaac-Mool'un oyulmuş bir figürü vardır, karnı adakları almak için bir kaseye oyulmuştur, bazı uzmanlar vücuttan taze insan kalbininde buna dahil olduğunu düşünmektedir.","Chaac-Mool, en önemli tanrı olduğu için insanlardan teklifler alırdı.",tr,Turkish,1
24eed65cb2,"Also ich so, Oh mein Gott und Ramona hat da gestanden.",Ramona musterte mich schweigend.,de,German,1
5a02690494,دھماکے میں چھ افراد جاں بحق، تقریبا 1000 زخمی ہوئے، اور عالمی تجارتی مرکز اور شہر کی ہنگامی تیاری میں خطرے کا سامنا کرنا پڑا.تیاری,دھماکے سے تقریبا کوئی نقصان نہیں ہوا,ur,Urdu,2
636191b646,61--                                                    وفاقی ملازمین بھی سما جی انشورنس پروگراموں جیسا کے سوشل سروسز 62 اور میڈی کیر سے انہی شرائط وضوابط کے مطابق فائدہ اٹھاسکتے ہیں جو دیگر آبادی پر لاگو ہوتے ہیں,فیڈرل ملازمت باقی احاطہ آبادی کے طور پر اسی شرائط اور حالات پر متفق ہیں.,ur,Urdu,0
